sensorReadingTime,serialNumber,distanceFromObject
1655564164973,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,247
1655564162473,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,275
1655564157473,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,260
1655564152473,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,284
1655564149973,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,252
1655564139973,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,288
1655564134973,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,225
1655564132473,ed64d48a-8fed-4697-9b11-1eb01cb1f1ef,235
1655564517381,91b799b3-1cef-48dc-9e94-bea190fc74cb,248
1655564508717,91b799b3-1cef-48dc-9e94-bea190fc74cb,280
1655564506551,91b799b3-1cef-48dc-9e94-bea190fc74cb,256
1655564502219,91b799b3-1cef-48dc-9e94-bea190fc74cb,285
1655564500053,91b799b3-1cef-48dc-9e94-bea190fc74cb,252
1655564497887,91b799b3-1cef-48dc-9e94-bea190fc74cb,231
1655564482725,91b799b3-1cef-48dc-9e94-bea190fc74cb,251
1655564476227,91b799b3-1cef-48dc-9e94-bea190fc74cb,210
1655564474061,91b799b3-1cef-48dc-9e94-bea190fc74cb,289
1655564469729,91b799b3-1cef-48dc-9e94-bea190fc74cb,247
1655564467563,91b799b3-1cef-48dc-9e94-bea190fc74cb,225
1655564456733,91b799b3-1cef-48dc-9e94-bea190fc74cb,227
1655564160921,05d7fbb9-b3af-44b0-8d3d-6c262bce04d6,264
1655564158621,05d7fbb9-b3af-44b0-8d3d-6c262bce04d6,236
1655564154021,05d7fbb9-b3af-44b0-8d3d-6c262bce04d6,256
1655564147121,05d7fbb9-b3af-44b0-8d3d-6c262bce04d6,252
1655564135621,05d7fbb9-b3af-44b0-8d3d-6c262bce04d6,254
1655564114921,05d7fbb9-b3af-44b0-8d3d-6c262bce04d6,258
1655564217013,b63afb52-077c-4174-888a-6dde92fc7bb1,290
1655564213647,b63afb52-077c-4174-888a-6dde92fc7bb1,203
1655564196817,b63afb52-077c-4174-888a-6dde92fc7bb1,262
1655564183353,b63afb52-077c-4174-888a-6dde92fc7bb1,248
1655564153059,b63afb52-077c-4174-888a-6dde92fc7bb1,284
1655564149693,b63afb52-077c-4174-888a-6dde92fc7bb1,297
1655564126131,b63afb52-077c-4174-888a-6dde92fc7bb1,254
1655564166855,15a2d5f0-f00e-4718-af3a-c5c2430381be,229
1655564152323,15a2d5f0-f00e-4718-af3a-c5c2430381be,288
1655564148690,15a2d5f0-f00e-4718-af3a-c5c2430381be,282
1655564141424,15a2d5f0-f00e-4718-af3a-c5c2430381be,226
1655564137791,15a2d5f0-f00e-4718-af3a-c5c2430381be,256
1655564126892,15a2d5f0-f00e-4718-af3a-c5c2430381be,291
1655564115993,15a2d5f0-f00e-4718-af3a-c5c2430381be,297
1655564108727,15a2d5f0-f00e-4718-af3a-c5c2430381be,282
1655564101461,15a2d5f0-f00e-4718-af3a-c5c2430381be,278
1655564097828,15a2d5f0-f00e-4718-af3a-c5c2430381be,253
1655564083296,15a2d5f0-f00e-4718-af3a-c5c2430381be,285
1655564076030,15a2d5f0-f00e-4718-af3a-c5c2430381be,204
1655564072397,15a2d5f0-f00e-4718-af3a-c5c2430381be,259
1655564211150,d92ac7f4-0a39-4706-8cb3-3e4b6092ea44,283
1655564160660,d92ac7f4-0a39-4706-8cb3-3e4b6092ea44,225
1655564157294,d92ac7f4-0a39-4706-8cb3-3e4b6092ea44,272
1655564147196,d92ac7f4-0a39-4706-8cb3-3e4b6092ea44,263
1655564143830,d92ac7f4-0a39-4706-8cb3-3e4b6092ea44,273
1655564133732,d92ac7f4-0a39-4706-8cb3-3e4b6092ea44,204
1655564198610,1204400b-ed4e-4979-ad0d-e0f37e10a36c,220
1655564194078,1204400b-ed4e-4979-ad0d-e0f37e10a36c,228
1655564185014,1204400b-ed4e-4979-ad0d-e0f37e10a36c,264
1655564178216,1204400b-ed4e-4979-ad0d-e0f37e10a36c,215
1655564171418,1204400b-ed4e-4979-ad0d-e0f37e10a36c,269
1655564164620,1204400b-ed4e-4979-ad0d-e0f37e10a36c,222
1655564157822,1204400b-ed4e-4979-ad0d-e0f37e10a36c,295
1655564153290,1204400b-ed4e-4979-ad0d-e0f37e10a36c,260
1655564151024,1204400b-ed4e-4979-ad0d-e0f37e10a36c,294
1655564146492,1204400b-ed4e-4979-ad0d-e0f37e10a36c,217
1655564471666,d0bd2fcb-d885-48ca-985a-138e5f40f45a,287
1655564427674,d0bd2fcb-d885-48ca-985a-138e5f40f45a,227
1655564438217,269e7401-9aa8-48e1-94cc-57c7cfe66482,237
1655564495933,1b0605b1-52e7-4deb-8c92-286770054311,297
1655564470069,1b0605b1-52e7-4deb-8c92-286770054311,222
1655564471638,cbe47813-dc08-48ff-ae59-6b64499dc2b0,220
1655564178786,48de29e1-7fa0-44cb-af1d-9ebf437d9de0,223
1655564475691,73dc6835-3906-43c8-83b7-50a14c99bfa6,300
1655564452212,73fa2b39-ed54-4f1c-89fc-ef9e8830e089,268
1655564150691,9a486cf1-60d3-45b9-8757-cb965e270b82,236
1655564179267,a03d5406-87c9-4906-9820-c4591663de50,220
1655564118850,a65b9934-5f91-4c20-a940-6cd4e74a6264,262
1655564378556,3f5e02d7-6634-43eb-8809-a513bdd92c4a,279
1655564435715,f9b122e0-4613-49b3-9c1e-7e72de109149,280
1655564441679,e4d0e931-e694-40f4-958a-9137a9d6ad77,251
1655562682673,a35f2153-a5ad-4f1e-b8b0-df369ae85741,235
1655564453860,36773925-5ab9-4e69-b4bb-73a045d190bc,295
1655564447335,dd192d35-6441-4a70-9c34-5fdc22a9b396,246
1655564431335,dd192d35-6441-4a70-9c34-5fdc22a9b396,265
1655564449953,5fc7f133-add2-4a67-91ac-7f8b33420a63,228
1655564152258,64c23ef5-5a76-43e6-bae3-76cf40147800,218
1655564143893,ac8b77b3-a074-469f-91cf-2e66367921ac,266
1655564172371,c248fef7-1521-467c-bf98-74f75a25dd78,291
1655564179974,f7e54f10-4bef-48d3-a5a0-00eea199e6e2,204
1655564187825,84f9e3ba-37e7-45c3-8965-4e571bd785b5,216
1655563971635,20d82705-370c-46a9-bb2c-7874da290f9d,294
1655564370767,a0e24243-7fa0-4530-91f0-7bf689a8a93d,267
1655564205446,a186317d-ab64-48ef-92b7-48519e6736d5,213
1655564195446,a186317d-ab64-48ef-92b7-48519e6736d5,256
1655564155446,a186317d-ab64-48ef-92b7-48519e6736d5,252
1655563216958,092cbcde-3ce8-47bd-8082-062dfe826f2e,242
1655564493324,68129c3e-2cc9-467b-aa24-524af5b49f89,269
1655564435196,68129c3e-2cc9-467b-aa24-524af5b49f89,250
1655564197370,9dc132d2-4ecf-44bb-a8a8-7502402e1de7,226
1655564443033,add0901c-4eb8-4942-a17b-abe6bd3ebce5,251
1655564486424,45bab6fa-7d59-41fa-8db1-783456b1846c,205
1655564451900,45bab6fa-7d59-41fa-8db1-783456b1846c,296
1655564162266,43282e41-39f6-4fd9-853f-ba25dc485781,239
1655564119066,43282e41-39f6-4fd9-853f-ba25dc485781,256
1655564462030,10ff43c3-8ada-467f-b093-467004269d05,238
1655564158802,8f79924c-97e9-4a7f-8b00-531992647ab0,267
1655564421292,6604516e-71f1-4b06-844d-9832974b847d,221
1655564435379,004ddb2a-5eee-4675-86a8-60fd2b87829f,287
1655564425379,004ddb2a-5eee-4675-86a8-60fd2b87829f,230
1655564501193,6ddaf045-73ee-42d5-8747-8b7adf356d7c,251
1655564473197,6ddaf045-73ee-42d5-8747-8b7adf356d7c,294
1655564439568,bba87dfc-9d2a-4a24-8e62-a0fc93fa2779,233
1655564455265,883e7d12-137a-4b4f-9876-5f25bda61a02,239
1655564494697,efd6867c-fae7-4c48-a932-adcef5dbcf8e,283
1655564418202,7a620470-1674-4e09-b332-a091e445523e,276
1655564481702,7f615c52-60c1-49a8-a2ae-e81287bc36bf,262
1655564436167,c3c99481-5aa0-4cf1-bab0-b7066bf851e6,264
1655564453659,dacade4a-24c8-4e56-951e-64c822accc9d,236
1655564458363,9eb25741-9545-439f-a8af-4913ce72e8de,215
1655564438563,9eb25741-9545-439f-a8af-4913ce72e8de,243
1655564145459,d5f72e3a-6f9f-470a-b4e4-968078762e7a,256
1655564473517,fc5e4e87-e147-41ab-9a6e-6bd53e251889,269
1655564468717,fc5e4e87-e147-41ab-9a6e-6bd53e251889,204
1655564475299,a723b40e-1a4b-44e6-8cb9-24cc24827465,228
1655564454302,a723b40e-1a4b-44e6-8cb9-24cc24827465,257
1655564433305,a723b40e-1a4b-44e6-8cb9-24cc24827465,225
1655562649476,3aebfc19-a2b4-44a5-95ca-69fdc4405ad1,295
1655564450243,c52ac856-ab6a-41c2-a05f-29aa4716a59a,201
1655564453344,0ca9e4fb-97e8-40f3-a71b-49939760f6cf,285
1655564477176,cee52084-ff4c-49be-a034-aafd3e586bac,275
1655564515983,ad704c7d-ae0d-4aab-819a-48aa45bda93b,265
1655564458983,ad704c7d-ae0d-4aab-819a-48aa45bda93b,202
1655564409583,ad704c7d-ae0d-4aab-819a-48aa45bda93b,244
1655564169621,f926ce9e-7630-4e53-afbf-a96d9bfc1073,284
1655564162221,f926ce9e-7630-4e53-afbf-a96d9bfc1073,235
1655564121521,f926ce9e-7630-4e53-afbf-a96d9bfc1073,238
1655564110421,f926ce9e-7630-4e53-afbf-a96d9bfc1073,282
1655564099321,f926ce9e-7630-4e53-afbf-a96d9bfc1073,208
1655564501946,13f34d5e-7e50-485f-af36-eada6ec0b028,206
1655564499380,13f34d5e-7e50-485f-af36-eada6ec0b028,214
1655564481418,13f34d5e-7e50-485f-af36-eada6ec0b028,277
1655564448060,13f34d5e-7e50-485f-af36-eada6ec0b028,232
1655564032925,028e23e7-4354-4006-bfac-82f14bd09375,287
1655563999199,028e23e7-4354-4006-bfac-82f14bd09375,264
1655564219579,10710824-f193-471f-a955-153d249f0395,296
1655564216946,10710824-f193-471f-a955-153d249f0395,243
1655564198515,10710824-f193-471f-a955-153d249f0395,245
1655564193249,10710824-f193-471f-a955-153d249f0395,264
1655564159020,10710824-f193-471f-a955-153d249f0395,267
1655564469370,7908e8b1-c785-4ea9-81f8-bcbaab90ba48,238
1655564434710,7908e8b1-c785-4ea9-81f8-bcbaab90ba48,296
1655564406982,7908e8b1-c785-4ea9-81f8-bcbaab90ba48,212
1655564403516,7908e8b1-c785-4ea9-81f8-bcbaab90ba48,232
1655564400050,7908e8b1-c785-4ea9-81f8-bcbaab90ba48,236
1655562658649,7364d3ba-4cba-431d-ae34-e6fb838fce5a,286
1655562652517,7364d3ba-4cba-431d-ae34-e6fb838fce5a,258
1655562634121,7364d3ba-4cba-431d-ae34-e6fb838fce5a,290
1655562597329,7364d3ba-4cba-431d-ae34-e6fb838fce5a,246
1655562591197,7364d3ba-4cba-431d-ae34-e6fb838fce5a,293
1655564500015,b7390636-e3f9-4ffd-87bf-32ab1658491f,240
1655564489083,b7390636-e3f9-4ffd-87bf-32ab1658491f,228
1655564467219,b7390636-e3f9-4ffd-87bf-32ab1658491f,271
1655564445355,b7390636-e3f9-4ffd-87bf-32ab1658491f,273
1655564498207,6cff7bf3-6f28-4b05-9b06-42d1fad912a0,215
1655564475807,6cff7bf3-6f28-4b05-9b06-42d1fad912a0,261
1655564467407,6cff7bf3-6f28-4b05-9b06-42d1fad912a0,240
1655564459007,6cff7bf3-6f28-4b05-9b06-42d1fad912a0,214
1655564439407,6cff7bf3-6f28-4b05-9b06-42d1fad912a0,286
1655564433807,6cff7bf3-6f28-4b05-9b06-42d1fad912a0,269
1655564417368,a248a84b-b90f-4242-8ec5-c0882043c837,212
1655564415068,a248a84b-b90f-4242-8ec5-c0882043c837,219
1655564177109,eae3be13-1c51-477c-8479-81947a79dbaa,297
1655564163609,eae3be13-1c51-477c-8479-81947a79dbaa,233
1655564144709,eae3be13-1c51-477c-8479-81947a79dbaa,260
1655564004049,eb192c5b-53b3-4324-9d70-d17c81449ad5,259
1655563948054,eb192c5b-53b3-4324-9d70-d17c81449ad5,219
1655563940588,eb192c5b-53b3-4324-9d70-d17c81449ad5,227
1655563936855,eb192c5b-53b3-4324-9d70-d17c81449ad5,204
1655564489761,c73c7ab8-a51d-4abb-9fe4-5cb4bef0ffd0,260
1655564483263,c73c7ab8-a51d-4abb-9fe4-5cb4bef0ffd0,220
1655564472433,c73c7ab8-a51d-4abb-9fe4-5cb4bef0ffd0,299
1655564463769,c73c7ab8-a51d-4abb-9fe4-5cb4bef0ffd0,249
1655564449822,05edcccb-1b53-4cc4-bf5b-6e53c8c59c8a,204
1655564443422,05edcccb-1b53-4cc4-bf5b-6e53c8c59c8a,292
1655564411422,05edcccb-1b53-4cc4-bf5b-6e53c8c59c8a,288
1655564401822,05edcccb-1b53-4cc4-bf5b-6e53c8c59c8a,205
1655564459362,3b41e9d1-e362-4f56-a68b-cfa5ac3dd5e8,256
1655564444032,3b41e9d1-e362-4f56-a68b-cfa5ac3dd5e8,291
1655564434834,3b41e9d1-e362-4f56-a68b-cfa5ac3dd5e8,215
1655564206580,b3052418-49cc-4f68-92c5-83ccc11c88e5,294
1655564191915,b3052418-49cc-4f68-92c5-83ccc11c88e5,260
1655564177250,b3052418-49cc-4f68-92c5-83ccc11c88e5,251
1655564147920,b3052418-49cc-4f68-92c5-83ccc11c88e5,223
1655564489973,f7d6bc7c-70bd-49fd-8374-4f8de45d1a45,272
1655564468645,f7d6bc7c-70bd-49fd-8374-4f8de45d1a45,279
1655564460647,f7d6bc7c-70bd-49fd-8374-4f8de45d1a45,276
1655564457981,f7d6bc7c-70bd-49fd-8374-4f8de45d1a45,258
1655564455315,f7d6bc7c-70bd-49fd-8374-4f8de45d1a45,299
1655564452649,f7d6bc7c-70bd-49fd-8374-4f8de45d1a45,294
1655564428655,f7d6bc7c-70bd-49fd-8374-4f8de45d1a45,209
1655564447667,1cdad65c-2c03-4bdb-aa9a-8ef9c2d03bb3,286
1655564432867,1cdad65c-2c03-4bdb-aa9a-8ef9c2d03bb3,290
1655564421767,1cdad65c-2c03-4bdb-aa9a-8ef9c2d03bb3,222
1655564399567,1cdad65c-2c03-4bdb-aa9a-8ef9c2d03bb3,227
1655564369967,1cdad65c-2c03-4bdb-aa9a-8ef9c2d03bb3,226
1655564358867,1cdad65c-2c03-4bdb-aa9a-8ef9c2d03bb3,276
1655564347767,1cdad65c-2c03-4bdb-aa9a-8ef9c2d03bb3,297
1655564507374,e253b55b-1005-46d2-89dd-422daaaf48fa,240
1655564487544,e253b55b-1005-46d2-89dd-422daaaf48fa,248
1655564447884,e253b55b-1005-46d2-89dd-422daaaf48fa,282
1655564396326,e253b55b-1005-46d2-89dd-422daaaf48fa,231
1655564504973,e474f16c-7834-4a08-9214-caa3b56abc17,273
1655564467973,e474f16c-7834-4a08-9214-caa3b56abc17,289
1655564449473,e474f16c-7834-4a08-9214-caa3b56abc17,260
1655564427273,e474f16c-7834-4a08-9214-caa3b56abc17,299
1655564484479,6e442498-e9da-430d-b945-1f25e00f2026,239
1655564474981,6e442498-e9da-430d-b945-1f25e00f2026,225
1655564459151,6e442498-e9da-430d-b945-1f25e00f2026,231
1655564427491,6e442498-e9da-430d-b945-1f25e00f2026,204
1655564424325,6e442498-e9da-430d-b945-1f25e00f2026,277
1655564417993,6e442498-e9da-430d-b945-1f25e00f2026,242
1655564486470,9f2f1a0d-86cc-4bd8-bfe0-fb331e1428f1,224
1655564459870,9f2f1a0d-86cc-4bd8-bfe0-fb331e1428f1,209
1655564417927,c2eb210f-7456-4793-ac59-9d7e8eafe80d,227
1655564411927,c2eb210f-7456-4793-ac59-9d7e8eafe80d,276
1655564408927,c2eb210f-7456-4793-ac59-9d7e8eafe80d,266
1655564211756,dbaac18d-3394-41c0-aa15-108d26a9043a,220
1655564182362,dbaac18d-3394-41c0-aa15-108d26a9043a,261
1655564172564,dbaac18d-3394-41c0-aa15-108d26a9043a,221
1655564166032,dbaac18d-3394-41c0-aa15-108d26a9043a,230
1655564143170,dbaac18d-3394-41c0-aa15-108d26a9043a,265
1655564120308,dbaac18d-3394-41c0-aa15-108d26a9043a,220
1655564475794,c58a48b8-b09f-42d5-b803-dda65d28632c,274
1655564469794,c58a48b8-b09f-42d5-b803-dda65d28632c,252
1655564421794,c58a48b8-b09f-42d5-b803-dda65d28632c,257
1655564418794,c58a48b8-b09f-42d5-b803-dda65d28632c,238
1655564400794,c58a48b8-b09f-42d5-b803-dda65d28632c,249
1655564165792,e5caff68-c940-419f-90ac-a1fdd1373cc7,205
1655564155528,e5caff68-c940-419f-90ac-a1fdd1373cc7,251
1655564111906,e5caff68-c940-419f-90ac-a1fdd1373cc7,276
1655564517215,fed501b8-0493-4e3b-ab4a-dac2b97888aa,234
1655564514915,fed501b8-0493-4e3b-ab4a-dac2b97888aa,252
1655564512615,fed501b8-0493-4e3b-ab4a-dac2b97888aa,249
1655564501115,fed501b8-0493-4e3b-ab4a-dac2b97888aa,253
1655564494215,fed501b8-0493-4e3b-ab4a-dac2b97888aa,218
1655564467052,d2ff3040-3bec-4894-b51f-76a8df1ce1f4,274
1655564451652,d2ff3040-3bec-4894-b51f-76a8df1ce1f4,229
1655564434052,d2ff3040-3bec-4894-b51f-76a8df1ce1f4,216
1655564127003,970f0aab-996c-453d-aa86-595991d8adac,288
1655564118705,970f0aab-996c-453d-aa86-595991d8adac,272
1655564442509,5867d826-c398-4da9-bdbb-ddc10148ba35,272
1655564439309,5867d826-c398-4da9-bdbb-ddc10148ba35,264
1655564426509,5867d826-c398-4da9-bdbb-ddc10148ba35,234
1655564378509,5867d826-c398-4da9-bdbb-ddc10148ba35,274
1655564368909,5867d826-c398-4da9-bdbb-ddc10148ba35,240
1655564500835,81fa9546-55d4-4afb-8938-1c96b6f9bf2f,273
1655564463072,81fa9546-55d4-4afb-8938-1c96b6f9bf2f,251
1655564456206,81fa9546-55d4-4afb-8938-1c96b6f9bf2f,300
1655564452773,81fa9546-55d4-4afb-8938-1c96b6f9bf2f,277
1655564425309,81fa9546-55d4-4afb-8938-1c96b6f9bf2f,289
1655564415010,81fa9546-55d4-4afb-8938-1c96b6f9bf2f,231
1655564456973,3f3f5561-2a49-4a6d-9434-67f97a70c173,264
1655564440643,3f3f5561-2a49-4a6d-9434-67f97a70c173,271
1655564385121,3f3f5561-2a49-4a6d-9434-67f97a70c173,296
1655564365525,3f3f5561-2a49-4a6d-9434-67f97a70c173,278
1655564473064,7a7482d0-f1f1-4b0b-91b8-9c08248f0735,294
1655564467198,7a7482d0-f1f1-4b0b-91b8-9c08248f0735,276
1655564464265,7a7482d0-f1f1-4b0b-91b8-9c08248f0735,248
1655564446667,7a7482d0-f1f1-4b0b-91b8-9c08248f0735,222
1655563910422,9f7ec4c4-3f8c-4be1-882d-d821d26ec006,235
1655563906589,9f7ec4c4-3f8c-4be1-882d-d821d26ec006,237
1655564465260,313fa001-5be5-498d-a875-6d29e7504f45,229
1655564438497,313fa001-5be5-498d-a875-6d29e7504f45,280
1655564414167,313fa001-5be5-498d-a875-6d29e7504f45,214
1655564462157,d0f2de3d-79a4-4e35-aebe-1f4abd67d466,268
1655564442795,d0f2de3d-79a4-4e35-aebe-1f4abd67d466,238
1655564437263,d0f2de3d-79a4-4e35-aebe-1f4abd67d466,272
1655564434497,d0f2de3d-79a4-4e35-aebe-1f4abd67d466,232
1655564431731,d0f2de3d-79a4-4e35-aebe-1f4abd67d466,285
1655563290161,cea85f49-fcce-494b-bd0f-9ee29b490b4f,250
1655563285629,cea85f49-fcce-494b-bd0f-9ee29b490b4f,292
1655563242575,cea85f49-fcce-494b-bd0f-9ee29b490b4f,201
1655564506575,5c12e301-0fe7-418d-ad41-4205ae36b25f,299
1655564460981,5c12e301-0fe7-418d-ad41-4205ae36b25f,289
1655564170079,97137a1a-78ff-4d77-8ca5-1d09dd4410d9,249
1655564162981,97137a1a-78ff-4d77-8ca5-1d09dd4410d9,208
1655564160615,97137a1a-78ff-4d77-8ca5-1d09dd4410d9,231
1655564439416,649074a5-c08a-4330-93f7-42b998ebec00,248
1655564396216,649074a5-c08a-4330-93f7-42b998ebec00,295
1655564381816,649074a5-c08a-4330-93f7-42b998ebec00,219
1655564342216,649074a5-c08a-4330-93f7-42b998ebec00,278
1655564447321,d73158ce-d2c7-477f-bbfc-8d5ef4e106e9,213
1655564444021,d73158ce-d2c7-477f-bbfc-8d5ef4e106e9,241
1655564440721,d73158ce-d2c7-477f-bbfc-8d5ef4e106e9,206
1655564458067,6f911852-1ea3-478a-a09f-a6e7bd0a50e1,256
1655564439167,6f911852-1ea3-478a-a09f-a6e7bd0a50e1,271
1655564418167,6f911852-1ea3-478a-a09f-a6e7bd0a50e1,238
1655564407667,6f911852-1ea3-478a-a09f-a6e7bd0a50e1,293
1655564032230,9dc753f2-96bf-4225-b6ef-e9c247a8ba30,238
1655564458081,03cb9076-d33b-4115-84ad-fd51474e08c9,203
1655564435153,03cb9076-d33b-4115-84ad-fd51474e08c9,212
1655564417957,03cb9076-d33b-4115-84ad-fd51474e08c9,286
1655563974125,2c8c8593-8c6c-4247-803d-e426cab46291,201
1655563927463,2c8c8593-8c6c-4247-803d-e426cab46291,222
1655563920797,2c8c8593-8c6c-4247-803d-e426cab46291,298
1655564122883,d529d0db-abdc-4d7d-9e96-c29c45897bb7,254
1655564116385,d529d0db-abdc-4d7d-9e96-c29c45897bb7,261
1655564114219,d529d0db-abdc-4d7d-9e96-c29c45897bb7,287
1655564112053,d529d0db-abdc-4d7d-9e96-c29c45897bb7,278
1655564434559,7636bcd6-7d1d-49df-996e-7196957ebe42,297
1655564422859,7636bcd6-7d1d-49df-996e-7196957ebe42,205
1655564411159,7636bcd6-7d1d-49df-996e-7196957ebe42,286
1655564399459,7636bcd6-7d1d-49df-996e-7196957ebe42,215
1655564376059,7636bcd6-7d1d-49df-996e-7196957ebe42,231
1655564372159,7636bcd6-7d1d-49df-996e-7196957ebe42,238
1655564364359,7636bcd6-7d1d-49df-996e-7196957ebe42,289
1655564356559,7636bcd6-7d1d-49df-996e-7196957ebe42,300
1655564489230,6621a7de-b9e4-433d-a337-1eae1dfbf1bf,295
1655564482430,6621a7de-b9e4-433d-a337-1eae1dfbf1bf,222
1655564458630,6621a7de-b9e4-433d-a337-1eae1dfbf1bf,238
1655564174965,5298d87b-731d-4d13-8910-c47c32de9aa5,234
1655564166865,5298d87b-731d-4d13-8910-c47c32de9aa5,224
1655564164165,5298d87b-731d-4d13-8910-c47c32de9aa5,211
1655564158765,5298d87b-731d-4d13-8910-c47c32de9aa5,201
1655564147965,5298d87b-731d-4d13-8910-c47c32de9aa5,222
1655564120965,5298d87b-731d-4d13-8910-c47c32de9aa5,261
1655564112865,5298d87b-731d-4d13-8910-c47c32de9aa5,214
1655564102065,5298d87b-731d-4d13-8910-c47c32de9aa5,221
1655564453719,589c6414-e75e-4d5a-aa2f-06f090d8b5d5,262
1655564434819,589c6414-e75e-4d5a-aa2f-06f090d8b5d5,246
1655564432719,589c6414-e75e-4d5a-aa2f-06f090d8b5d5,274
1655564428519,589c6414-e75e-4d5a-aa2f-06f090d8b5d5,253
1655564411719,589c6414-e75e-4d5a-aa2f-06f090d8b5d5,287
1655564507082,9bb0c20d-b5b7-41a5-b175-f51f6c7d7328,225
1655564501682,9bb0c20d-b5b7-41a5-b175-f51f6c7d7328,246
1655564482782,9bb0c20d-b5b7-41a5-b175-f51f6c7d7328,236
1655564469282,9bb0c20d-b5b7-41a5-b175-f51f6c7d7328,222
1655564157149,d3a8462d-4301-473d-adf6-2f5edb956b8c,277
1655564125091,d3a8462d-4301-473d-adf6-2f5edb956b8c,259
1655564117693,d3a8462d-4301-473d-adf6-2f5edb956b8c,243
1655564036047,3da6f22e-e4bd-4653-aa7e-63a63d550e15,276
1655564028247,3da6f22e-e4bd-4653-aa7e-63a63d550e15,283
1655564025647,3da6f22e-e4bd-4653-aa7e-63a63d550e15,252
1655564010047,3da6f22e-e4bd-4653-aa7e-63a63d550e15,296
1655564007447,3da6f22e-e4bd-4653-aa7e-63a63d550e15,242
1655563999647,3da6f22e-e4bd-4653-aa7e-63a63d550e15,208
1655563984047,3da6f22e-e4bd-4653-aa7e-63a63d550e15,251
1655564492981,26ce0d18-8d57-4e8a-96dd-d2e018bbfaaf,226
1655564430581,26ce0d18-8d57-4e8a-96dd-d2e018bbfaaf,264
1655564480413,39f57dc1-e0e8-4d3e-acc0-187372f25c58,298
1655564450017,39f57dc1-e0e8-4d3e-acc0-187372f25c58,246
1655564439885,39f57dc1-e0e8-4d3e-acc0-187372f25c58,279
1655564432286,39f57dc1-e0e8-4d3e-acc0-187372f25c58,250
1655564429753,39f57dc1-e0e8-4d3e-acc0-187372f25c58,286
1655564427220,39f57dc1-e0e8-4d3e-acc0-187372f25c58,203
1655563987203,7647da84-f26a-4c2f-a676-d6551b349596,217
1655563980337,7647da84-f26a-4c2f-a676-d6551b349596,246
1655563901378,7647da84-f26a-4c2f-a676-d6551b349596,202
1655564404402,318e531d-a3cc-4b0d-a831-1d0a1062d6ba,244
1655564399870,318e531d-a3cc-4b0d-a831-1d0a1062d6ba,214
1655564397604,318e531d-a3cc-4b0d-a831-1d0a1062d6ba,262
1655564202608,179eb5d0-f2e7-4244-9ba0-6cc8fbd30c7a,242
1655564195608,179eb5d0-f2e7-4244-9ba0-6cc8fbd30c7a,266
1655564174608,179eb5d0-f2e7-4244-9ba0-6cc8fbd30c7a,282
1655564143108,179eb5d0-f2e7-4244-9ba0-6cc8fbd30c7a,216
1655564118608,179eb5d0-f2e7-4244-9ba0-6cc8fbd30c7a,207
1655564019480,68755b92-d4c2-4766-9b64-2c3be7ffebca,280
1655563996884,68755b92-d4c2-4766-9b64-2c3be7ffebca,262
1655563985586,68755b92-d4c2-4766-9b64-2c3be7ffebca,204
1655563981820,68755b92-d4c2-4766-9b64-2c3be7ffebca,267
1655563978054,68755b92-d4c2-4766-9b64-2c3be7ffebca,207
1655563921564,68755b92-d4c2-4766-9b64-2c3be7ffebca,248
1655563910266,68755b92-d4c2-4766-9b64-2c3be7ffebca,230
1655564428257,8c968096-dcb3-464d-95ec-eb8b33a0f313,202
1655564416557,8c968096-dcb3-464d-95ec-eb8b33a0f313,218
1655564358057,8c968096-dcb3-464d-95ec-eb8b33a0f313,212
1655564467763,f7e5cb85-973e-462d-b343-7218e2390566,243
1655564441899,f7e5cb85-973e-462d-b343-7218e2390566,220
1655564425734,f7e5cb85-973e-462d-b343-7218e2390566,216
1655564406336,f7e5cb85-973e-462d-b343-7218e2390566,252
1655564172584,3e3af2ba-5eff-4d1a-8e44-8c993ec3da67,237
1655564166252,3e3af2ba-5eff-4d1a-8e44-8c993ec3da67,264
1655564137758,3e3af2ba-5eff-4d1a-8e44-8c993ec3da67,293
1655564454671,8b78487b-a4f3-40b9-ae51-bffd4559dd52,277
1655564447205,8b78487b-a4f3-40b9-ae51-bffd4559dd52,291
1655564406142,8b78487b-a4f3-40b9-ae51-bffd4559dd52,228
1655564398676,8b78487b-a4f3-40b9-ae51-bffd4559dd52,251
1655564387477,8b78487b-a4f3-40b9-ae51-bffd4559dd52,287
1655564372545,8b78487b-a4f3-40b9-ae51-bffd4559dd52,276
1655564493473,57083e21-6977-4ee3-acfa-cbb935758684,262
1655564490173,57083e21-6977-4ee3-acfa-cbb935758684,292
1655564467073,57083e21-6977-4ee3-acfa-cbb935758684,223
1655564440673,57083e21-6977-4ee3-acfa-cbb935758684,239
1655564430773,57083e21-6977-4ee3-acfa-cbb935758684,224
1655564448772,18695222-1681-41bf-a691-a249ba0a99d5,211
1655564422009,18695222-1681-41bf-a691-a249ba0a99d5,226
1655564417143,18695222-1681-41bf-a691-a249ba0a99d5,234
